date,open,high,low,close,volume,change,changePercent,symbol,currency
2021-05-27,39293.23,40500.0,37119.79,38556.88,43210968721,-736.35,-1.87,BTCUSD,USD
2021-05-26,38361.81,40904.0,37803.79,39293.23,51346735160,931.42,2.43,BTCUSD,USD
2021-05-25,38848.36,40000.0,36455.0,38361.81,56211915803,-486.55,-1.25,BTCUSD,USD
2021-05-24,34735.35,39989.9,34394.06,38845.0,67359584098,4109.65,11.83,BTCUSD,USD
2021-05-23,37575.0,38384.0,31062.09,34672.64,78469274361,-2902.36,-7.72,BTCUSD,USD
2021-05-22,37379.0,38956.0,35205.54,37476.83,57377273240,97.83,0.26172,BTCUSD,USD
2021-05-21,40623.24,42298.12038263,33496.82,37391.27112492,82051616861,-3231.96888,-7.96,BTCUSD,USD
2021-05-20,36793.39,43000.0,34900.0,40623.33,88281943359,3829.94,10.41,BTCUSD,USD
2021-05-19,42865.05,43601.63,29257.95,36742.3,126358098747,-6122.75,-14.28,BTCUSD,USD
2021-05-18,43580.48,45872.05,42023.69,42877.75,56187365084,-702.73,-1.61,BTCUSD,USD
2021-05-17,46450.78,46796.0,42100.0,43580.5,74903638450,-2870.28,-6.18,BTCUSD,USD
2021-05-16,46771.01,49870.0,43769.4,46450.79,64047871555,-320.22,-0.68465,BTCUSD,USD
2021-05-15,49835.98,50827.3,46448.53,46771.09,59161047474,-3064.89,-6.15,BTCUSD,USD
2021-05-14,49711.64,51572.0,48873.4,49893.48,55737497453,181.84,0.36579,BTCUSD,USD
2021-05-13,49529.48,52500.0,45000.0,49690.11,96721152926,160.63,0.32431,BTCUSD,USD
2021-05-12,56683.65,58041.0,48500.0,49498.77,75215403907,-7184.88,-12.68,BTCUSD,USD
2021-05-11,55854.43,56972.33,54138.73738416,56753.19,61308396325,898.76,1.61,BTCUSD,USD
2021-05-10,58325.61,59603.0,53470.0,55866.41,71776546298,-2459.2,-4.22,BTCUSD,USD
2021-05-09,58951.5,59300.62,56250.4,58312.57,65906690347,-638.93,-1.08,BTCUSD,USD
2021-05-08,57371.02,59564.24,56930.0,58958.05,65382980634,1587.03,2.77,BTCUSD,USD
2021-05-07,56444.82,58743.85,55265.0,57380.39,68434023376,935.57,1.66,BTCUSD,USD
2021-05-06,57494.2,58420.83,55250.01,56440.66,69523285106,-1053.54,-1.83,BTCUSD,USD
2021-05-05,53221.75,57999.8,52913.02,57515.69,69241316747,4293.94,8.07,BTCUSD,USD
2021-05-04,57227.64,57250.85,53057.7,53238.99,68564706967,-3988.65,-6.97,BTCUSD,USD
2021-05-03,56625.21,59000.0,56450.5,57212.73,51713139031,587.52,1.04,BTCUSD,USD
2021-05-02,57774.0,57972.26,56047.97,56628.6,38177405335,-1145.4,-1.98,BTCUSD,USD
2021-05-01,57798.77,58550.0,57000.0,57859.28,42836427360,60.51,0.10469,BTCUSD,USD
2021-04-30,53580.0,58075.01,53047.29,57630.0,52395931985,4050.0,7.56,BTCUSD,USD
2021-04-29,54861.0,55246.3,52323.21,53580.0,46088929780,-1281.0,-2.33,BTCUSD,USD
2021-04-28,55077.4,56500.0,53770.9,54894.03,48000572955,-183.37,-0.33293,BTCUSD,USD
2021-04-27,54094.0,55519.37,53250.0,55069.62,49448222757,975.62,1.8,BTCUSD,USD
2021-04-26,49121.0,54419.5,48780.0,54053.22,58284039825,4932.22,10.04,BTCUSD,USD
2021-04-25,50101.42,50671.0,46985.02,49121.0,46117114240,-980.42,-1.96,BTCUSD,USD
2021-04-24,51177.77,51260.61,48664.67,50089.14,49014494781,-1088.63,-2.13,BTCUSD,USD
2021-04-23,51695.98,52131.34,47459.37,51187.27,86668667320,-508.71,-0.98404,BTCUSD,USD
2021-04-22,53823.48,55500.0,50400.0,51701.59,74798630778,-2121.89,-3.94,BTCUSD,USD
2021-04-21,56472.0,56850.0,53600.0,53781.2082033,54926612466,-2690.7918,-4.76,BTCUSD,USD
2021-04-20,55699.25,57119.0,53330.0,56499.29,67849323955,800.04,1.44,BTCUSD,USD
2021-04-19,56238.6,57633.0,54187.85,55630.0,65344865159,-608.6,-1.08,BTCUSD,USD
2021-04-18,60048.82,60437.97,50500.0,56172.0,97468872758,-3876.82,-6.46,BTCUSD,USD
2021-04-17,61451.85,62636.4,59590.72,60085.2,66138759198,-1366.65,-2.22,BTCUSD,USD
2021-04-16,63229.04,63604.34,60005.0,61322.0,84293007468,-1907.04,-3.02,BTCUSD,USD
2021-04-15,62909.0,63855.37,61980.0,63229.04,60954381579,320.04,0.50873,BTCUSD,USD
2021-04-14,63519.0,64900.0,61277.91,62971.8,77451779687,-547.2,-0.86147,BTCUSD,USD
2021-04-13,59836.88,63882.5,59780.0,63587.2,69983454362,3750.32,6.27,BTCUSD,USD
2021-04-12,60033.0,61338.0,59361.11,59839.82,51828688519,-193.18,-0.32179,BTCUSD,USD
2021-04-11,59824.0,60722.0,59165.15,59985.26,46280252580,161.26,0.26956,BTCUSD,USD
2021-04-10,58092.68,61301.21,57870.0,59778.6,58238470525,1685.92,2.9,BTCUSD,USD
2021-04-09,58066.18,58890.4,57538.3,58092.68,46655208546,26.5,0.04563758,BTCUSD,USD
2021-04-08,55962.67,58165.62,55680.4,58083.1,53053855641,2120.43,3.79,BTCUSD,USD
2021-04-07,58024.9,58668.0,55400.0,55955.74,75645303584,-2069.16,-3.57,BTCUSD,USD
2021-04-06,59135.36,59499.0,57216.0,58019.98,66058027988,-1115.38,-1.89,BTCUSD,USD
2021-04-05,58216.73,59280.3,56796.61,59145.0,60706272115,928.27,1.59,BTCUSD,USD
2021-04-04,57094.34,58501.0,56440.0,58215.94,50749662970,1121.6,1.96,BTCUSD,USD
2021-04-03,58981.04,59867.1,56872.0,57094.34,59641344484,-1886.7,-3.2,BTCUSD,USD
2021-04-02,58726.47,60190.0,58327.9868938,58981.04,58727860620,254.57,0.43348,BTCUSD,USD
2021-04-01,58800.01,59490.0,57910.69,58726.48,61669163792,-73.53,-0.12505,BTCUSD,USD
2021-03-31,58781.1,59899.0,56713.45,58800.0,65520826225,18.9,0.03215319,BTCUSD,USD
2021-03-30,57613.76,59523.0,57000.0,58786.46,54414116432,1172.7,2.04,BTCUSD,USD
2021-03-29,55781.22,58619.7,54831.0,57609.4,57625587027,1828.18,3.28,BTCUSD,USD
2021-03-28,55856.54,56609.0,54677.51,55778.82,47686580918,-77.72,-0.13914,BTCUSD,USD
2021-03-27,54975.0,56686.15,53948.35,55856.53,47266542233,881.53,1.6,BTCUSD,USD
2021-03-26,51320.76,55125.13,51238.01,54993.0,56652197978,3672.24,7.16,BTCUSD,USD
2021-03-25,52222.16,53271.59,50305.0,51325.01,67999812841,-897.15,-1.72,BTCUSD,USD
2021-03-24,54333.27,57212.0,51522.0,52276.16,70567223787,-2057.11,-3.79,BTCUSD,USD
2021-03-23,54120.45,55866.44,52812.0,54351.88,56435023914,231.43,0.42762,BTCUSD,USD
2021-03-22,57377.29,58525.0,53680.0,54110.07,56521454974,-3267.22,-5.69,BTCUSD,USD
2021-03-21,58126.34,58835.6,55357.0,57363.32,51943414539,-763.02,-1.31,BTCUSD,USD
2021-03-20,58049.0,60000.0,57545.2,58116.7,50361731222,67.7,0.11663,BTCUSD,USD
2021-03-19,57642.0,59480.0,56243.1,58039.66,49063873786,397.66,0.68988,BTCUSD,USD
2021-03-18,58867.0,60190.0,56996.15,57644.95,55746041000,-1222.05,-2.08,BTCUSD,USD
2021-03-17,56908.35,59128.0,53752.0,58925.54,60258313191,2017.19,3.54,BTCUSD,USD
2021-03-16,55616.42,56970.0,52500.0,56900.79,59749798599,1284.37,2.31,BTCUSD,USD
2021-03-15,58972.71,60649.54,54555.0,55636.15,66419369890,-3336.56,-5.66,BTCUSD,USD
2021-03-14,61184.67,61700.0,58950.0,59000.0,43901225564,-2184.67,-3.57,BTCUSD,USD
2021-03-13,57220.84,61825.84,56073.2,61202.887014,60669829814,3982.04701,6.96,BTCUSD,USD
2021-03-12,57807.0,58159.0,55011.0,57234.0,55689944702,-573.0,-0.99123,BTCUSD,USD
2021-03-11,55918.09,58266.0,54269.0,57815.47,56772343595,1897.38,3.39,BTCUSD,USD
2021-03-10,54955.30786704,57444.0,53010.0,55985.0,57295577614,1029.69213,1.87,BTCUSD,USD
2021-03-09,52399.0,54955.30786704,51826.0,54920.13,50912227385,2521.13,4.81,BTCUSD,USD
2021-03-08,50976.22,52444.0,49298.0,52415.23,48597428048,1439.01,2.82,BTCUSD,USD
2021-03-07,48909.84,51477.53,48862.55,50952.19,43137459378,2042.35,4.18,BTCUSD,USD
2021-03-06,48766.01,49238.0,47077.0,48907.77,34363564661,141.76,0.29069,BTCUSD,USD
2021-03-05,48370.97,49539.3,46219.32,48769.47,48625928883,398.5,0.82384,BTCUSD,USD
2021-03-04,50370.33,51820.4,47500.0,48330.0,52343816680,-2040.33,-4.05,BTCUSD,USD
2021-03-03,48502.18,52674.5,48110.0,50400.0,53220811975,1897.82,3.91,BTCUSD,USD
2021-03-02,49635.3,50250.0,47050.2,48511.6,47530897720,-1123.7,-2.26,BTCUSD,USD
2021-03-01,45231.74,49831.52,44959.0,49580.0,53891300112,4348.26,9.61,BTCUSD,USD
2021-02-28,46169.92,46706.2,43006.77,45231.75,53443887451,-938.17,-2.03,BTCUSD,USD
2021-02-27,46324.15,48407.0,45010.01,46180.75,45910946382,-143.4,-0.30956,BTCUSD,USD
2021-02-26,47052.15,48476.62,44027.0,46326.2,350967941479,-725.95,-1.54,BTCUSD,USD
2021-02-25,49715.13,52189.0,46700.0,47061.5,54506565949,-2653.63,-5.34,BTCUSD,USD
2021-02-24,48899.99,51459.51,46902.0,49737.82,63695521388,837.83,1.71,BTCUSD,USD
2021-02-23,54173.64,54206.22,44845.72,48899.99,106102492824,-5273.65,-9.73,BTCUSD,USD
2021-02-22,57489.16,57577.69,45002.0,54096.0,92052420332,-3393.16,-5.9,BTCUSD,USD
2021-02-21,55921.44,58367.0,55386.0,57489.16,51897585191,1567.72,2.8,BTCUSD,USD
2021-02-20,55866.0,57588.97,53910.05,55923.52,68145460026,57.52,0.10296,BTCUSD,USD
2021-02-19,51596.0,56399.99,50627.32,55903.52,63495496918,4307.52,8.35,BTCUSD,USD
2021-02-18,52141.23,52566.98,50863.0,51566.0,52054723579,-575.23,-1.1,BTCUSD,USD
2021-02-17,49136.7,52779.6,48896.19,52170.01,80820545404,3033.31,6.17,BTCUSD,USD
2021-02-16,47904.42,50645.0,47029.62,49158.71,77049582886,1254.29,2.62,BTCUSD,USD
2021-02-15,48655.4,49093.44,45703.39,47906.0,77069903166,-749.4,-1.54,BTCUSD,USD
2021-02-14,47240.75,49714.66,47029.01,48680.69,71248675228,1439.94,3.05,BTCUSD,USD
2021-02-13,47424.25,48224.1,46133.0,47233.56,70250456155,-190.69,-0.40209,BTCUSD,USD
2021-02-12,47993.6,49006.56,45851.95356552,47408.34,76555041196,-585.26,-1.22,BTCUSD,USD
2021-02-11,44850.0,48703.6,43917.41935602,48008.0,81388911810,3158.0,7.04,BTCUSD,USD
2021-02-10,46515.89,47383.0,43706.86,44850.0,87301089896,-1665.89,-3.58,BTCUSD,USD
2021-02-09,46444.0,48277.0,44979.59,46514.73,91809846886,70.73,0.15229,BTCUSD,USD
2021-02-08,38867.1,46761.48,37947.0,46444.0,101467222687,7576.9,19.49,BTCUSD,USD
2021-02-07,39257.0,39737.83,37346.03,38871.42,65500641143,-385.58,-0.98219,BTCUSD,USD
2021-02-06,38320.0,41025.48,38205.0,39191.46,71326033653,871.46,2.27,BTCUSD,USD
2021-02-05,36975.8,38366.0,36571.55235544,38311.49,58598066402,1335.69,3.61,BTCUSD,USD
2021-02-04,37688.42,38769.0,36147.43,36975.0,68838074392,-713.42,-1.89,BTCUSD,USD
2021-02-03,35500.0,37732.87,35368.79,37667.0,61166818159,2167.0,6.1,BTCUSD,USD
2021-02-02,33534.39,36053.96796779,33431.67,35577.0,63088585433,2042.61,6.09,BTCUSD,USD
2021-02-01,33137.75,34736.1,32308.88,33533.9,61400400660,396.15,1.2,BTCUSD,USD
2021-01-31,34315.63,34407.005674,32173.21,33137.74,52754542671,-1177.89,-3.43,BTCUSD,USD
2021-01-30,34265.71,34943.3,32827.0,34341.0,65141828798,75.29,0.21972,BTCUSD,USD
2021-01-29,33487.92,38710.69632264,31919.08,34262.11,117894572511,774.19,2.31,BTCUSD,USD
2021-01-28,30422.6,34000.0,29840.78,33488.99,76517157706,3066.39,10.08,BTCUSD,USD
2021-01-27,32510.82,32596.0,29150.49,30420.597358,62576762015,-2090.22264,-6.43,BTCUSD,USD
2021-01-26,32268.95,32971.0,30816.2,32510.82,60255421470,241.87,0.74954,BTCUSD,USD
2021-01-25,32293.18,34918.0,31908.7,32261.87,59897054838,-31.31,-0.09695546,BTCUSD,USD
2021-01-24,32098.38,33174.0,30918.84,32320.0,48643830599,221.62,0.69044,BTCUSD,USD
2021-01-23,32988.91,33554.0,31350.0,32112.01,48354737975,-876.9,-2.66,BTCUSD,USD
2021-01-22,30890.60960271,33867.0,28732.0,32984.93,77207272511,2094.3204,6.78,BTCUSD,USD
2021-01-21,35498.85,35628.24,30011.0,30855.95,75643067688,-4642.9,-13.08,BTCUSD,USD
2021-01-20,35883.77,36440.1,33303.0,35503.09,66834573161,-380.68,-1.06,BTCUSD,USD
2021-01-19,36624.23,37936.5743351,35829.79,35917.28,57244195486,-706.95,-1.93,BTCUSD,USD
2021-01-18,35820.01,37555.0,34736.46,36624.23,49511702429,804.22,2.25,BTCUSD,USD
2021-01-17,36004.8,36928.0,33833.55,35820.0,52359854336,-184.8,-0.51326,BTCUSD,USD
2021-01-16,36754.6,37997.0,35342.2,36006.94,57706187875,-747.66,-2.03,BTCUSD,USD
2021-01-15,39125.94,39730.11,34298.93,36754.67,67760757881,-2371.27,-6.06,BTCUSD,USD
2021-01-14,37393.49,40131.25,36666.0,39125.14,63615990033,1731.65,4.63,BTCUSD,USD
2021-01-13,34041.65,37888.0,32309.04,37390.1,69364315979,3348.45,9.84,BTCUSD,USD
2021-01-12,35449.71,36656.0,32416.8,34038.98,74773277909,-1410.73,-3.98,BTCUSD,USD
2021-01-11,38144.0,38277.0,30100.0,35371.58,123320567399,-2772.42,-7.27,BTCUSD,USD
2021-01-10,40239.06,41452.12,34322.07,38200.0,79980747690,-2039.06,-5.07,BTCUSD,USD
2021-01-09,40682.76,41422.77,38663.14,40257.43,61984162837,-425.33,-1.05,BTCUSD,USD
2021-01-08,39510.59,42000.0,36518.73,40562.42,88107519480,1051.83,2.66,BTCUSD,USD
2021-01-07,36791.0,40425.0,36123.590728,39505.56,84762141031,2714.56,7.38,BTCUSD,USD
2021-01-06,34043.91,37050.83,33295.46,36859.26,75289433811,2815.35,8.27,BTCUSD,USD
2021-01-05,32020.22,34500.0,29861.0,34030.64,67547324782,2010.42,6.28,BTCUSD,USD
2021-01-04,32990.0,33669.76,27678.0,32016.09,81163475344,-973.91,-2.95,BTCUSD,USD
2021-01-03,32185.0,34873.0,31969.29,33080.66,78665235202,895.66,2.78,BTCUSD,USD
2021-01-02,29410.77,33333.0,28953.47,32225.91,67865420765,2815.14,9.57,BTCUSD,USD
2021-01-01,28939.0,29700.0,28649.22,29412.84,40730301359,473.84,1.64,BTCUSD,USD
2020-12-31,28887.0,29321.9,27557.0,28921.7,46754964848,34.7,0.12012,BTCUSD,USD
2020-12-30,27376.2,29018.26,27311.73,28897.42,51287442704,1521.22,5.56,BTCUSD,USD
2020-12-29,27039.39,27405.16,25831.85,27366.35,45265946774,326.96,1.21,BTCUSD,USD
2020-12-28,26255.16,27477.0,26056.4,27053.0,49056742893,797.84,3.04,BTCUSD,USD
2020-12-27,26482.65,28419.94,25634.6,26258.65,66479895605,-224.0,-0.84584,BTCUSD,USD
2020-12-26,24720.0882,26868.71,24485.32,26475.35,48332647295,1755.2618,7.1,BTCUSD,USD
2020-12-25,23743.467132,24802.0,22855.0,24720.828876,42068395846,977.36174,4.12,BTCUSD,USD
2020-12-24,23226.18,23790.0,22700.1,23717.96,41080759713,491.78,2.12,BTCUSD,USD
2020-12-23,23824.13,24144.0,22600.0,23228.35,51146161904,-595.78,-2.5,BTCUSD,USD
2020-12-22,22712.281776,23843.21,22348.0,23823.27,44171632681,1110.98822,4.89,BTCUSD,USD
2020-12-21,23470.85,24132.26,21864.86,22729.4,45852713981,-741.45,-3.16,BTCUSD,USD
2020-12-20,23801.0,24302.5,23084.9,23476.51,37844228422,-324.49,-1.36,BTCUSD,USD
2020-12-19,23124.0,24288.2,22719.78,23849.99,38487546580,725.99,3.14,BTCUSD,USD
2020-12-18,22829.9,23317.1,22308.2,23137.76,40387896275,307.86,1.35,BTCUSD,USD
2020-12-17,21360.5,23795.29,21197.0,22826.48,71378606374,1465.98,6.86,BTCUSD,USD
2020-12-16,19443.19,21577.4,19277.66,21360.98,44409011479,1917.79,9.86,BTCUSD,USD
2020-12-15,19275.32,19607.0,19044.66,19444.6,26741982541,169.28,0.87822,BTCUSD,USD
2020-12-14,19166.65,19352.97,18967.68,19272.37,22473997681,105.72,0.55158,BTCUSD,USD
2020-12-13,18814.4,19421.03,18628.1,19166.65,25450468637,352.25,1.87,BTCUSD,USD
2020-12-12,18031.23,18986.9,18022.55,18821.28,21752580802,790.05,4.38,BTCUSD,USD
2020-12-11,18252.05,18299.0,17569.58,18031.5,27919640985,-220.55,-1.21,BTCUSD,USD
2020-12-10,18546.55,18568.0,17905.0,18253.44,25547132265,-293.11,-1.58,BTCUSD,USD
2020-12-09,18316.22,18654.92,17639.0,18546.55,34420373071,230.33,1.26,BTCUSD,USD
2020-12-08,19177.08,19322.0,18120.0,18329.0,31692288756,-848.08,-4.42,BTCUSD,USD
2020-12-07,19375.6,19460.0,18900.0,19177.71,26896357742,-197.89,-1.02,BTCUSD,USD
2020-12-06,19158.96,19463.0,18857.8,19375.6,25293775714,216.64,1.13,BTCUSD,USD
2020-12-05,18652.0,19189.98,18493.24,19153.0,27242455064,501.0,2.69,BTCUSD,USD
2020-12-04,19449.0,19552.5,18561.6,18658.1,33872388058,-790.9,-4.07,BTCUSD,USD
2020-12-03,19222.45,19628.0,18851.9,19448.64,31930317405,226.19,1.18,BTCUSD,USD
2020-12-02,18807.88117914,19350.0,18327.6,19225.63,37387697139,417.74882,2.22,BTCUSD,USD
2020-12-01,19697.0,19956.0,18094.83,18782.97,49633658712,-914.03,-4.64,BTCUSD,USD
2020-11-30,18196.0,19873.23,16660.0,19713.93,47728480399,1517.93,8.34,BTCUSD,USD
2020-11-29,17717.54,18359.0,17520.08,18202.03,31133957704,484.49,2.73,BTCUSD,USD
2020-11-28,17171.0,17933.25,16867.02,17746.0,32601040734,575.0,3.35,BTCUSD,USD
2020-11-27,17213.0,17531.0,16400.0,17144.2,38886494645,-68.8,-0.3997,BTCUSD,USD
2020-11-26,18726.34185792,18915.48,16191.02,17170.0,61396835737,-1556.34186,-8.31,BTCUSD,USD
2020-11-25,19172.9,19509.3,18425.1,18714.24,43710357371,-458.66,-2.39,BTCUSD,USD
2020-11-24,18364.0,19469.0,18039.57,19172.84,51469565009,808.84,4.4,BTCUSD,USD
2020-11-23,18432.6,18786.31,18001.0,18384.82,42741112308,-47.78,-0.25921,BTCUSD,USD
2020-11-22,18659.98585506,18773.56,17600.0,18392.0,41280434226,-267.98586,-1.44,BTCUSD,USD
2020-11-21,18677.84,18980.0,18320.0,18703.39,39650210707,25.55,0.13679,BTCUSD,USD
2020-11-20,17821.92,18830.3,17745.18,18675.25,36992873940,853.33,4.79,BTCUSD,USD
2020-11-19,17784.6,18200.0,17338.2,17821.58,36985055355,36.98,0.20793,BTCUSD,USD
2020-11-18,17674.53552004,18495.0,17041.47,17800.0,49064800278,125.46448,0.70986,BTCUSD,USD
2020-11-17,16723.8,17880.0,16535.0,17679.36,39006849170,955.56,5.71,BTCUSD,USD
2020-11-16,15975.49,16894.93,15870.78,16721.1,31526766675,745.61,4.67,BTCUSD,USD
2020-11-15,16082.01,16175.6,15780.73,15965.0,23653867583,-117.01,-0.72758,BTCUSD,USD
2020-11-14,16308.5948109,16343.4,15708.24,16083.07,27481710135,-225.52481,-1.38,BTCUSD,USD
2020-11-13,16308.6,16494.52,15953.0,16339.56,31599492172,30.96,0.18984,BTCUSD,USD
2020-11-12,15709.0,16370.89,15425.3,16310.81,34175758344,601.81,3.83,BTCUSD,USD
2020-11-11,15295.01,16000.0,15273.12,15705.79,29772374934,410.78,2.69,BTCUSD,USD
2020-11-10,15342.1,15482.76,15075.0,15315.04,25574938143,-27.06,-0.17638,BTCUSD,USD
2020-11-09,15482.89,15856.9,14817.14,15342.25,34149115566,-140.64,-0.90836,BTCUSD,USD
2020-11-08,14834.09,15666.0,14705.77,15482.9,26632075029,648.81,4.37,BTCUSD,USD
2020-11-07,15573.0,15779.24,14310.0,14845.0,35024953706,-728.0,-4.67,BTCUSD,USD
2020-11-06,15568.0,15977.67,15177.0,15599.95,39837841971,31.95,0.20523,BTCUSD,USD
2020-11-05,14165.86,15782.3,14095.27,15608.21,40856321439,1442.35,10.18,BTCUSD,USD
2020-11-04,14034.35,14277.5,13520.87,14141.88,35116364962,107.53,0.76619,BTCUSD,USD
2020-11-03,13551.75,14083.76,13281.98,14029.5896356,29869951617,477.83964,3.53,BTCUSD,USD
2020-11-02,13762.0,13842.5,13205.48,13563.22,30771455468,-198.78,-1.44,BTCUSD,USD
2020-11-01,13785.26,13907.47,13611.0,13762.0,24453857900,-23.26,-0.16873,BTCUSD,USD
2020-10-31,13555.19,14101.91,13420.0,13804.81,30306464719,249.62,1.84,BTCUSD,USD
2020-10-30,13460.0,13687.82,13117.0,13571.51,30581485201,111.51,0.82845,BTCUSD,USD
2020-10-29,13281.06,13650.0,12972.0,13460.0,56499499598,178.94,1.35,BTCUSD,USD
2020-10-28,13626.0,13864.89,12887.86,13281.05,35867318895,-344.95,-2.53,BTCUSD,USD
2020-10-27,13068.79,13794.8,13041.5,13626.0,33749878156,557.21,4.26,BTCUSD,USD
2020-10-26,13041.12,13250.0,12769.64,13068.79,29461458313,27.67,0.21218,BTCUSD,USD
2020-10-25,13126.34,13363.53,12833.0,13045.0,24406920575,-81.34,-0.61967,BTCUSD,USD
2020-10-24,12930.56664423,13182.83,12870.8,13126.24,24542317940,195.67336,1.51,BTCUSD,USD
2020-10-23,12988.2,13037.26,12722.72,12939.0,28974975003,-49.2,-0.37881,BTCUSD,USD
2020-10-22,12802.63,13208.25,12681.22,12987.02,34729759598,184.39,1.44,BTCUSD,USD
2020-10-21,11924.82446,13250.04,11887.95,12808.01,43414712626,883.18554,7.41,BTCUSD,USD
2020-10-20,11760.45,12070.0,11678.8,11923.83,30915821592,163.38,1.39,BTCUSD,USD
2020-10-19,11514.2,11840.0,11408.18,11749.98,23860769928,235.78,2.05,BTCUSD,USD
2020-10-18,11376.0,11526.34,11345.55,11506.16,18283314340,130.16,1.14,BTCUSD,USD
2020-10-17,11324.8837331,11421.0,11254.39,11367.89,19130430174,43.00627,0.37975,BTCUSD,USD
2020-10-16,11511.9497064,11550.01,11180.03,11328.95,25635480772,-182.99971,-1.59,BTCUSD,USD
2020-10-15,11417.85,11641.38,11250.01,11509.34,24487233058,91.49,0.80129,BTCUSD,USD
2020-10-14,11443.0,11564.0,11284.27,11427.7,24103426719,-15.3,-0.13371,BTCUSD,USD
2020-10-13,11535.46,11574.90850243,11306.13,11428.22,24241420251,-107.24,-0.92966,BTCUSD,USD
2020-10-12,11374.01,11739.97398,11111.0,11529.32,26163972642,155.31,1.37,BTCUSD,USD
2020-10-11,11300.97,11451.0,11262.0,11374.01,19968627060,73.04,0.64632,BTCUSD,USD
2020-10-10,11057.07,11505.0,11051.8,11299.5,22877978588,242.43,2.19,BTCUSD,USD
2020-10-09,10932.44,11133.99746703,10826.4,11057.07,22799117613,124.63,1.14,BTCUSD,USD
2020-10-08,10687.32291769,10971.0,10532.11,10933.09,63314794397,245.76708,2.3,BTCUSD,USD
2020-10-07,10613.0,10691.0,10546.78,10670.47,37799458436,57.47,0.54151,BTCUSD,USD
2020-10-06,10796.97,10819.959108,10524.0,10601.49,42623695307,-195.48,-1.81,BTCUSD,USD
2020-10-05,10669.0,10816.0,10617.97,10799.0,47537578009,130.0,1.22,BTCUSD,USD
2020-10-04,10550.32,10713.0,10509.79,10671.11,71251776995,120.79,1.14,BTCUSD,USD
2020-10-03,10586.0,10616.0,10494.53,10551.65,44660271563,-34.35,-0.32449,BTCUSD,USD
2020-10-02,10616.35,10686.0,10363.76,10573.12,48661453918,-43.23,-0.4072,BTCUSD,USD
2020-10-01,10797.0,10975.126364,10427.75,10616.1,40023134100,-180.9,-1.68,BTCUSD,USD
2020-09-30,10857.0,10866.00570211,10657.04,10779.63,44171073700,-77.37,-0.71263,BTCUSD,USD
2020-09-29,10694.9,10889.0,10636.13,10842.2,46582396602,147.3,1.38,BTCUSD,USD
2020-09-28,10804.0,10986.0,10621.22,10714.0,47762394731,-90.0,-0.83302,BTCUSD,USD
2020-09-27,10751.0,10824.0,10593.58,10778.2,53745972818,27.2,0.253,BTCUSD,USD
2020-09-26,10690.53,10841.0,10644.63,10750.0,46852525493,59.47,0.55629,BTCUSD,USD
2020-09-25,10740.0,10774.0,10551.0,10690.53,39348590957,-49.47,-0.46061,BTCUSD,USD
2020-09-24,10266.0,10842.0,10192.4,10740.01,47144380902,474.01,4.62,BTCUSD,USD
2020-09-23,10531.13,10555.0,10134.6,10230.7,23788661867,-300.43,-2.85,BTCUSD,USD
2020-09-22,10416.83,10597.0,10350.19,10531.13,23621787804,114.3,1.1,BTCUSD,USD
2020-09-21,10935.0,11000.0,10180.0,10416.82,28884999244,-518.18,-4.74,BTCUSD,USD
2020-09-20,11081.09,11098.0,10755.9,10920.89,24699523788,-160.2,-1.45,BTCUSD,USD
2020-09-19,10957.05507792,11185.0,10890.45,11098.0,22764204008,140.94492,1.29,BTCUSD,USD
2020-09-18,10938.92,11064.0,10813.0,10937.52,26341903912,-1.4,-0.01279834,BTCUSD,USD
2020-09-17,10956.63,11069.17646505,10735.55,10943.61,38151810523,-13.02,-0.11883,BTCUSD,USD
2020-09-16,10797.99361605,11104.97665904,10662.02,10951.1,30769986455,153.10638,1.42,BTCUSD,USD
2020-09-15,10689.93207785,10950.0,10609.41,10783.75,32509451925,93.81792,0.87763,BTCUSD,USD
2020-09-14,10328.2,10773.0,10244.84,10679.95,35453581940,351.75,3.41,BTCUSD,USD
2020-09-13,10446.52,10623.0,10211.0,10336.76,36506852789,-109.76,-1.05,BTCUSD,USD
2020-09-12,10394.41,10492.0,10271.27,10443.33,36750077324,48.92,0.47064,BTCUSD,USD
2020-09-11,10344.24,10438.0,10196.14,10394.41,45201121775,50.17,0.485,BTCUSD,USD
2020-09-10,10224.56,10516.0,10212.08,10343.23,54406443211,118.67,1.16,BTCUSD,USD
2020-09-09,10125.7,10359.0,9981.38,10224.56,24128292755,98.86,0.97633,BTCUSD,USD
2020-09-08,10400.0,10464.0,9819.83,10125.69,33430927462,-274.31,-2.64,BTCUSD,USD
2020-09-07,10258.93,10430.0,9873.62,10397.391305,33703098409,138.4613,1.35,BTCUSD,USD
2020-09-06,10169.58,10365.07422046,10000.0,10257.86,37071460174,88.28,0.86808,BTCUSD,USD
2020-09-05,10455.16,10593.0,9813.0,10165.84,44916565292,-289.32,-2.77,BTCUSD,USD
2020-09-04,10165.0,10646.75,9895.22,10455.28,29965130374,290.28,2.86,BTCUSD,USD
2020-09-03,11395.49,11478.0,9958.0,10172.52,31927261555,-1222.97,-10.73,BTCUSD,USD
2020-09-02,11919.53,11975.0,11150.46,11395.48,28037405299,-524.05,-4.4,BTCUSD,USD
2020-09-01,11671.23323392,12086.0,11515.0,11924.22,27311555343,252.98677,2.17,BTCUSD,USD
